DMCODE,GiessenErgebnis,Anlage,OEFFNUNGSZEIT,DRUCKKORREKTUR_SOLL,Heizkreis11Beginn,Heizkreis11Max,Heizkreis11Ende,Heizkreis12Beginn,Heizkreis12Max,Heizkreis12Ende,Kuehlkreis2TempBeginn,Kuehlkreis9Durchfl.Max,Kuehlkreis11Durchfl.Max,Kuehlkreis15TempMax,Kuehlkreis17Durchfl.Max,Kuehlkreis22Durchfl.Max,Kuehlkreis23Durchfl.Max,Kuehlkreis27Durchfl.Ende,Kuehlkreis28Durchfl.Beginn,Thermo5Beginn
23466800270106,0,N34,182,0,599.8,600.8,600.8,599.2,600.8,600.2,365.2,57,70.9,331.52,38.5,0.94,1.06,1.1,0.020761905,391.02
23466810270106,0,N34,181,0,599.6,601,600.8,599.4,600.8,600.2,366.8,55.7,71.3,331.52,38.5,0.94,1.06,1.1,0.020761905,391.02
23466900270106,0,N34,206,0,599.6,601.2,601,599,601,600.8,353.2,57,71,331.52,38.5,0.96,1.06,1.1,0.020761905,383.25
23466930270106,0,N34,165,0,600,600.6,600.4,599.6,600.6,600.2,369.2,57,70,331.52,38.5,0.98,1.08,1.1,0.020761905,391.02
23466990270106,0,N34,183,0,599.8,600.4,600.4,599.2,600.6,600,372.4,57.1,71.3,331.52,38.5,0.96,1.06,1.1,0.020761905,391.02
23467070270106,0,N34,170,0,599.8,601,601,599,601,600.2,364.8,57.7,70.9,331.52,38.5,0.92,1.04,1.1,0.020761905,391.02
23467180270106,0,N34,190,0,599.8,601,600,599.6,600.6,600.2,372.4,57.1,71,331.52,38.6,0.94,1.06,1.1,0.020761905,391.02
23467220270106,0,N34,962,0,599.8,601.6,600.8,600.2,602.2,601,309.8,1.7,3.2,331.52,39,0.02,1.08,1.1,0.020761905,461.1
23467250270106,0,N34,183,0,599.8,601.2,601.2,599,601,600.2,356.6,57.1,71.4,331.52,39,0.98,1.08,1.1,0.020761905,391.02
23467500270106,0,N34,178,0,599.4,601,600.8,599,600.8,600,366.2,58.5,71,331.52,39,0.98,1.06,1.1,0.020761905,391.02
23467510270106,0,N34,196,0,599.8,601,600.2,599.2,600.8,600,365.8,57,71.1,331.52,38.6,0.96,1.06,1.1,0.020761905,391.02
23467520270106,0,N34,217,0,599.8,601,600.6,598.8,600.8,600,363.6,57,73.1,331.52,39,0.98,1.08,1.1,0.020761905,391.02
23467560270106,0,N34,188,0,600,600.6,600.2,599.2,600.6,600.2,366.8,57.1,70.9,331.52,38.5,0.96,1.08,1.1,0.020761905,391.02
23467600270106,0,N34,204,0,599.8,601.4,600.6,599.4,601,600.2,359.2,57.7,71.1,331.52,39,0.98,1.08,1.12,0.020761905,391.02
23467630270106,0,N34,198,0,599.6,601,600.6,599.2,600.8,600.6,362.6,57.7,71.9,331.52,39,0.98,1.12,1.12,0.020761905,391.02
23467730270106,0,N34,177,0,599.6,600.6,600.4,599.2,600.6,600.4,369.6,57.7,72.5,331.52,38.9,0.98,1.08,1.12,0.020761905,391.02
23467780270106,0,N34,184,0,599.6,600.8,600.4,599,600.8,600.2,364.2,57.1,70.1,331.52,38.5,0.98,1.08,1.1,0.020761905,391.02
23467790270106,1,N34,193,0,599.6,600.6,600.4,599,600.6,600,365.2,56.5,71,331.52,39,0.98,1.08,1.1,0.020761905,391.02
23467790270106,1,N34,193,0,599.6,600.6,600.4,599,600.6,600,365.2,56.5,71,331.52,39,0.98,1.08,1.1,0.020761905,391.02
23467790270106,1,N34,193,0,599.6,600.6,600.4,599,600.6,600,365.2,56.5,71,331.52,39,0.98,1.08,1.1,0.020761905,391.02
23467790270106,1,N34,193,0,599.6,600.6,600.4,599,600.6,600,365.2,56.5,71,331.52,39,0.98,1.08,1.1,0.020761905,391.02
23467790270106,1,N34,193,0,599.6,600.6,600.4,599,600.6,600,365.2,56.5,71,331.52,39,0.98,1.08,1.1,0.020761905,391.02
23467880300106,0,N34,173,0,599.8,601,600.8,599,601,600.6,352.8,57.7,71,331.52,38.9,0.96,1.1,1.1,0.020761905,383.25
23467910300106,0,N34,166,0,599.8,601,600.2,598.8,600.8,600.2,362,57.2,71.8,331.52,38.5,0.96,1.12,1.1,0.020761905,391.02
23467990300106,0,N34,1538,0,600,602.6,600.8,600.4,602.8,600.8,282.8,1.6,4.2,331.52,38.9,1.12,1.1,1.1,0.020761905,461.1
23468000300106,0,N34,194,0,600,601,600.6,599.4,601.8,600.2,323.2,57.3,3.1,331.52,38.9,1.12,1.06,1.1,0.020761905,373.4416667
23468110300106,0,N34,354,0,599,601.2,601,599.6,601.4,600.4,344.2,57.8,71.3,331.52,38.5,0.96,1.06,1.1,0.020761905,359.2
23468120300106,0,N34,177,0,599.8,601,601,598.8,600.8,600.6,357.6,57.1,70.4,331.52,39,0.96,1.06,1.1,0.020761905,391.02
23468130300106,0,N34,202,0,599.6,601,600.8,598.8,601,600.4,359.2,57.1,71,331.52,38.5,1,1.08,1.1,0.020761905,391.02
23468150300106,0,N34,194,0,599.6,601,601,598.8,600.8,600.6,362.6,57.8,70.1,331.52,38.9,0.92,1.04,1.1,0.020761905,391.02
23468190300106,0,N34,203,0,599.4,601,600.8,598.6,601,600.6,357.6,56.4,3.1,331.52,39,0.96,1.1,1.1,0.020761905,391.02
23468200300106,0,N34,173,0,599.6,601,601,599,600.8,600.6,362.6,55.8,72,331.52,39,0.92,1.1,1.1,0.020761905,391.02
23468260300106,0,N34,181,0,599.6,601,600.2,599,600.8,600,365.2,58.4,71.8,331.52,38.5,0.94,1.1,1.1,0.020761905,391.02
23468340300106,0,N34,1510,0,600,601.4,600.6,599.8,602,600.8,311.4,1.7,3.1,331.52,39,1.12,1.12,1.1,0.020761905,461.1
23468350300106,0,N34,187,0,600,601,601,598.8,601,600.8,342.8,57.1,70.9,331.52,38.6,0.98,1.08,1.1,0.020761905,373.4416667
23468370300106,1,N34,181,0,599.8,601,601,598.6,600.8,600.6,360.8,57.1,71.3,331.52,38.6,0.98,1.08,1.1,0.020761905,391.02
23468370300106,1,N34,181,0,599.8,601,601,598.6,600.8,600.6,360.8,57.1,71.3,331.52,38.6,0.98,1.08,1.1,0.020761905,391.02
23468370300106,1,N34,181,0,599.8,601,601,598.6,600.8,600.6,360.8,57.1,71.3,331.52,38.6,0.98,1.08,1.1,0.020761905,391.02
23468370300106,1,N34,181,0,599.8,601,601,598.6,600.8,600.6,360.8,57.1,71.3,331.52,38.6,0.98,1.08,1.1,0.020761905,391.02
23468370300106,1,N34,181,0,599.8,601,601,598.6,600.8,600.6,360.8,57.1,71.3,331.52,38.6,0.98,1.08,1.1,0.020761905,391.02
23468420300106,0,N34,179,0,599.6,600.8,600.2,599.6,600.8,600,368,57.1,71.2,331.52,39,1.04,1.12,1.1,0.020761905,391.02
23468470300106,0,N34,156,0,600,600.6,600,599.8,600.8,600,370.2,57.1,71.3,331.52,39,0.98,1.12,1.1,0.020761905,391.02
23468540300106,1,N34,167,0,600,600.6,600.6,599.4,600.6,600.2,365.2,57,71.8,331.52,38.5,0.94,1.06,1.1,0.020761905,391.02
23468540300106,1,N34,167,0,600,600.6,600.6,599.4,600.6,600.2,365.2,57,71.8,331.52,38.5,0.94,1.06,1.1,0.020761905,391.02
23468540300106,1,N34,167,0,600,600.6,600.6,599.4,600.6,600.2,365.2,57,71.8,331.52,38.5,0.94,1.06,1.1,0.020761905,391.02
23468540300106,1,N34,167,0,600,600.6,600.6,599.4,600.6,600.2,365.2,57,71.8,331.52,38.5,0.94,1.06,1.1,0.020761905,391.02
23468540300106,1,N34,167,0,600,600.6,600.6,599.4,600.6,600.2,365.2,57,71.8,331.52,38.5,0.94,1.06,1.1,0.020761905,391.02
23468550300106,0,N34,163,0,599.8,600.6,600,599.2,600.6,600,368,56.4,72,331.52,39,0.94,1.04,1.1,0.020761905,391.02
23468660300106,0,N34,171,0,599.4,601.2,600,599,601,600.2,366.2,57.1,70.9,331.52,38.7,0.96,1.06,1.1,0.020761905,391.02
23468690310106,1,N34,76559,0,599.6,602.2,601,599.2,601.6,600.2,257.2,1.6,3.1,381.8275862,5,0.02,0.426976744,0,0.020761905,440.5
23468690310106,1,N34,76559,0,599.6,602.2,601,599.2,601.6,600.2,257.2,1.6,3.1,381.8275862,5,0.02,0.426976744,0,0.020761905,440.5
23468690310106,1,N34,76559,0,599.6,602.2,601,599.2,601.6,600.2,257.2,1.6,3.1,381.8275862,5,0.02,0.426976744,0,0.020761905,440.5
23468690310106,1,N34,76559,0,599.6,602.2,601,599.2,601.6,600.2,257.2,1.6,3.1,381.8275862,5,0.02,0.426976744,0,0.020761905,440.5
23468690310106,1,N34,76559,0,599.6,602.2,601,599.2,601.6,600.2,257.2,1.6,3.1,381.8275862,5,0.02,0.426976744,0,0.020761905,440.5
23468760310106,0,N34,251,0,599,601.2,601,598.8,601,600.8,353.8,57.1,72,381.8275862,38.9,1.14,0,1.1,0.020761905,383.25
23468800310106,0,N34,231,0,602.2,602.2,410.6,601.6,601.8,407.6,415.6,57.1,70.9,396.7466667,39,1.14,1.1,1.1,0.020761905,391.02
23468850310106,0,N34,202,0,626.6,626.6,411,626.4,626.4,405.2,426.6,57.7,71.3,396.7466667,38.5,0.98,1.08,1.1,0.020761905,391.02
23468870310106,1,N34,3279,0,600,618.6,601.6,599.2,618,600,357,1.7,4.4,381.8275862,38.9,1.02,0,1.1,0.020761905,440.5
23468870310106,1,N34,3279,0,600,618.6,601.6,599.2,618,600,357,1.7,4.4,381.8275862,38.9,1.02,0,1.1,0.020761905,440.5
23468870310106,1,N34,3279,0,600,618.6,601.6,599.2,618,600,357,1.7,4.4,381.8275862,38.9,1.02,0,1.1,0.020761905,440.5
23468870310106,1,N34,3279,0,600,618.6,601.6,599.2,618,600,357,1.7,4.4,381.8275862,38.9,1.02,0,1.1,0.020761905,440.5
23468870310106,1,N34,3279,0,600,618.6,601.6,599.2,618,600,357,1.7,4.4,381.8275862,38.9,1.02,0,1.1,0.020761905,440.5
23468880310106,1,N34,1332,0,599.2,602.4,601.4,599.6,603,601,355.4,1.6,4.3,381.8275862,5,0,0,0,0.020761905,440.5
23468880310106,1,N34,1332,0,599.2,602.4,601.4,599.6,603,601,355.4,1.6,4.3,381.8275862,5,0,0,0,0.020761905,440.5
23468880310106,1,N34,1332,0,599.2,602.4,601.4,599.6,603,601,355.4,1.6,4.3,381.8275862,5,0,0,0,0.020761905,440.5
23468880310106,1,N34,1332,0,599.2,602.4,601.4,599.6,603,601,355.4,1.6,4.3,381.8275862,5,0,0,0,0.020761905,440.5
23468880310106,1,N34,1332,0,599.2,602.4,601.4,599.6,603,601,355.4,1.6,4.3,381.8275862,5,0,0,0,0.020761905,440.5
23468930310106,0,N34,243,0,613,613,408.2,611.6,611.6,402.8,418.2,57.1,71.3,396.7466667,38.9,1.04,0,1.1,0.020761905,391.02
23468970310106,0,N34,581,0,600.2,600.8,409.6,600,601.8,407.2,405.2,57.1,3.2,396.7466667,38.9,1.12,0,1.1,0.020761905,391.02
23468980310106,0,N34,179,0,621.8,621.8,408.4,621,621,404.6,423.2,57.1,71.3,396.7466667,38.9,0.96,1.08,1.1,0.020761905,391.02
23469040310106,0,N34,323,0,602,602,410.2,601.8,602,405.6,410.6,57.7,71.1,396.7466667,38.5,1.04,0,1.1,0.020761905,391.02
23469060310106,0,N34,190,0,616.2,616.2,408.6,614.2,614.2,407.2,419.4,57.1,3.2,396.7466667,39,1.1,1.08,1.1,0.020761905,391.02
23543160160106,0,N35,160,12,520.8,530.8,524,521.6,529.6,524.6,339.8,58.3,65,373.4,38.2,0.94,0.9,0.84,0.02,373.4416667
23543190160106,0,N35,165,12,520.4,530,524,521.2,529,524.6,349.8,58.3,65.5,377.8,38.2,0.92,0.9,0.84,0.02,383.25
23543220160106,0,N35,187,12,520.8,530,524.2,522,528.8,524.8,351,59.7,65.6,377.8,38.2,0.92,0.9,0.84,0.02,383.25
23543230160106,0,N35,190,12,520.8,530,524,521.8,529,524.6,350.6,59.6,65.5,377.2,37.3,0.92,0.88,0.84,0.02,383.25
23543310160106,0,N35,145,0,520.2,529.2,523.8,521.2,528.2,524.8,349.4,58.3,64.8,383.2,37.3,0.94,0.9,0.84,0.02,383.25
23543320160106,0,N35,146,0,521,529.4,523.6,521.6,528.8,524.6,355.4,59,65.6,383.8,38.2,0.92,0.88,0.84,0.02,383.25
23543400160106,0,N35,155,0,520.8,529.4,524.2,521.8,528.2,524.6,362.6,59,64.5,384.4,38.2,0.9,0.86,0.84,0.02,391.02
23543490160106,0,N35,183,10,520.6,529.8,524.2,521.6,529,524.8,344.2,58.3,3,384.4,38.2,0.9,0.88,0.82,0.02,373.4416667
23543560160106,0,N35,186,10,520.6,530.2,524.2,521.2,529,524.6,355,59,65,384.4,37.3,0.92,0.88,0.84,0.02,383.25
23543650160106,0,N35,201,10,514.6,529.4,523.6,513.2,528.8,524.4,333.8,58.3,3,381.2,38.2,0.92,0.9,0.88,0.02,373.4416667
23543660160106,0,N35,189,10,520.6,530,524,521,529,524.6,346,59,65.6,381.2,38.2,0.92,0.9,0.86,0.02,373.4416667
23543680160106,0,N35,180,10,520.6,530,524,521.2,529,524.6,352.8,59,3,383.2,38.2,0.94,0.9,0.86,0.02,383.25
23543730160106,0,N35,179,10,520.4,530.2,524.2,521.2,528.8,524.6,357,59.7,65.9,383.2,38.2,0.94,0.9,0.9,0.02,391.02
23543860160106,0,N35,220,0,520.6,530.8,524.6,521.2,529.4,524.6,347.8,58.3,66,378.4,37.3,0.92,0.94,0.9,0.02,383.25
23543950160106,0,N35,173,0,520.4,529.8,524.6,521.4,528.8,524.8,360.2,59.7,65.6,382.8,37.3,0.94,0.9,0.9,0.02,391.02
23543980160106,0,N35,194,0,520.2,530,524,521.2,529.2,524.2,356.6,58.3,64.8,382.2,36.9,0.94,0.9,0.86,0.02,391.02
23544020160106,0,N35,282,0,522.2,530.6,524.2,522.6,529.8,524.6,341.6,59.7,3,376.8,38.1,1.1,0.02,0.9,0.02,373.4416667
23544030160106,0,N35,169,0,520.8,530,524.2,521.6,529,524.6,349.8,59,65.6,380,37.3,0.94,0.88,0.9,0.02,383.25
23544090160106,0,N35,180,0,520.8,530.6,524.2,521.6,529.8,525,345.6,59,65.8,377.2,38.1,0.94,0.9,0.9,0.02,373.4416667
23544120160106,0,N35,173,0,521,530.2,524.2,521.8,529,524.6,356,59.7,65.6,381.2,38.2,0.94,0.9,0.9,0.02,391.02
23544170160106,0,N35,186,0,634,658.4,653.4,641.8,661.2,649.8,305.8,59,3,367.4,38.2,0.92,0.88,0.9,0.02,317.2
23544190160106,0,N35,171,0,520.6,529.6,524.6,521.6,529.6,524.6,341,59,65.5,376.8,38.1,0.92,0.88,0.92,0.02,373.4416667
23544210160106,0,N35,174,0,521,530,524.2,521.2,529,524.6,349.8,58.3,65.6,381.2,38.1,0.94,0.9,0.92,0.02,383.25
23544230160106,0,N35,175,0,520.8,529.6,524,521.8,528.6,524.2,357,58.4,64.8,382.2,38.2,0.94,0.9,0.92,0.02,391.02
23544410170106,0,N35,146,0,521,529.6,524,522.2,528.2,524.4,365.2,59.7,65.6,387.2,37.3,0.9,0.86,0.92,0.02,391.02
23544460170106,0,N35,149,0,520.8,529.2,524.2,521.6,528.6,524.4,364.8,59,64.9,386.6,38.1,0.9,0.88,0.92,0.02,391.02
23544640170106,0,N35,150,0,521,529.2,524.2,522,528.2,524.6,366.2,59,65.5,387.2,36.8,0.9,0.86,0.86,0.02,391.02
23544780170106,0,N35,188,10,519.8,530.2,524,520.6,529,524.4,355.4,59,65.6,1614.4,38.2,0.94,0.9,0.92,0.02,383.25
23544800170106,0,N35,191,10,520,530,524.2,521.2,529.4,524.4,355.4,59.7,65.6,382.2,38.2,0.92,0.9,0.92,0.02,383.25
23544810170106,0,N35,193,10,520.2,530.6,524,521,529.2,524.2,355.4,59.7,64.8,381.6,37.3,0.94,0.9,0.92,0.02,383.25
23544840170106,0,N35,192,10,520.8,531,524,521,529.8,524.2,346.6,59.7,65.6,380.6,38.2,0.92,0.88,0.9,0.02,383.25
23544890170106,0,N35,219,10,520.8,530.8,524,521.6,530,524.2,328.8,59.7,65.7,374.6,38.2,0.92,0.88,0.92,0.02,373.4416667
23544940170106,0,N35,220,10,520.6,530.6,523.6,521,529.8,524.2,347.8,59.7,65.6,382.2,38.2,0.94,0.9,0.92,0.02,383.25
23544960170106,0,N35,185,10,521,531.2,524.2,521.6,530.6,524.4,332.2,59.1,65.6,1391.6,37.3,0.92,0.9,0.92,0.02,373.4416667
23544990170106,0,N35,188,10,520.8,530.6,523.8,521.4,529.8,524.2,347.2,58.4,65.6,380.6,36.9,0.94,0.88,0.92,0.02,383.25
23545050170106,0,N35,178,0,644.8,656,646.8,646,656.6,648,340.4,58.4,64.8,381.2,38.2,0.92,0.88,0.9,0.02,317.2
23545060170106,0,N35,220,0,644,656.8,647.8,647.6,656.6,649.4,346.6,58.4,64.8,380.6,38.2,0.92,0.88,0.92,0.02,317.2
23545090170106,0,N35,203,0,646.6,656.4,649.6,645.4,655.8,651.2,357.6,59.1,64.8,383.8,37.3,0.88,0.86,0.86,0.02,317.2
23545110170106,0,N35,222,0,646.6,656,649.2,645.2,655.6,650.6,357.6,59.1,65.1,384.8,36.9,0.92,0.88,0.92,0.02,317.2
23545190170106,0,N35,1464,0,650.2,654,517.2,650.8,655.6,516.4,308.2,58.5,3,377.8,37.3,0.98,0.9,0.92,0.02,359.2
23545300170106,0,N35,205,0,520.4,530.6,524,521.2,529,524.4,355.4,59.1,65.7,384.4,38.2,0.9,0.86,0.92,0.02,383.25
23545430170106,0,N35,205,0,520.6,530.4,524,521.2,529.2,524.6,354.4,58.4,64.3,386,36.9,0.92,0.86,0.92,0.02,383.25
23545460170106,0,N35,182,0,521,530.6,523.8,522,529.6,524.8,349.8,59,64.7,384.4,36.9,0.92,0.88,0.92,0.02,383.25
23545470170106,0,N35,185,0,520.8,530.4,524.2,521.2,529.2,524.8,353.8,58.4,64.9,383.8,38.2,0.9,0.88,0.9,0.02,383.25
23545580180106,0,N35,181,0,520.6,529.8,524.2,521.2,529,524.6,358.8,58.3,64.8,385.6,37.3,0.94,0.9,0.92,0.02,391.02
23545590180106,0,N35,180,0,520.8,529.8,524.6,521.6,529,524.6,359.2,59,65.9,386,38.2,0.94,0.9,0.94,0.02,391.02
23545600180106,0,N35,189,0,520.6,529.8,524.2,521.6,529,524.4,358.8,59,65.8,386.6,38.2,0.94,0.9,0.92,0.02,391.02
23545670180106,0,N35,197,0,521,530,523.8,521.8,529.2,524.2,357.6,59.1,65.1,385.6,36.8,0.92,0.88,0.94,0.02,391.02
23545700180106,0,N35,1545,0,651.4,658.6,649.2,651,660.8,649.8,291.8,58.4,3,365.8,38.2,1.14,0.9,0.94,0.02,317.2
23545740180106,0,N35,236,0,522,529.8,524.2,522.2,529,524.6,349.4,58.4,65.6,382.2,38.2,0.94,0.9,0.94,0.02,383.25
23545780180106,0,N35,186,0,521,530,524,521.8,529,524.2,356.6,59,65.5,384.4,38.2,0.94,0.88,0.92,0.02,391.02
23545800180106,0,N35,188,0,520.4,529.8,524,521.2,528.8,524.4,358.2,59,65,384.8,37.3,0.92,0.88,0.94,0.02,391.02
23545810180106,0,N35,211,0,520.4,530.2,524,521.4,529,524,356.6,59,65,385.6,37.3,0.92,0.88,0.94,0.02,391.02
23545830180106,0,N35,208,0,520.8,530.2,523.6,521.2,529.2,524.2,355,59.7,65.7,384.4,37.3,0.94,0.9,0.96,0.02,383.25
23546060180106,0,N35,1436,10,646.8,656.6,649,647.8,657,650.4,301.4,58.3,3,374.6,38.2,1.08,0.9,0.94,0.02,317.2
23546080180106,1,N35,190,10,520.6,529.6,524,521,528.8,524,348.2,59,65.6,382.2,38.1,0.94,0.9,0.96,0.02,383.25
23546080180106,1,N35,190,10,520.6,529.6,524,521,528.8,524,348.2,59,65.6,382.2,38.1,0.94,0.9,0.96,0.02,383.25
23546080180106,1,N35,190,10,520.6,529.6,524,521,528.8,524,348.2,59,65.6,382.2,38.1,0.94,0.9,0.96,0.02,383.25
23546080180106,1,N35,190,10,520.6,529.6,524,521,528.8,524,348.2,59,65.6,382.2,38.1,0.94,0.9,0.96,0.02,383.25
23546080180106,1,N35,190,10,520.6,529.6,524,521,528.8,524,348.2,59,65.6,382.2,38.1,0.94,0.9,0.96,0.02,383.25
23546160180106,1,N35,210,10,520.6,530.8,524.6,521.6,529.8,524.6,351.6,59,65.6,384.4,38.1,0.92,0.88,0.96,0.02,383.25
23546160180106,1,N35,210,10,520.6,530.8,524.6,521.6,529.8,524.6,351.6,59,65.6,384.4,38.1,0.92,0.88,0.96,0.02,383.25
23546160180106,1,N35,210,10,520.6,530.8,524.6,521.6,529.8,524.6,351.6,59,65.6,384.4,38.1,0.92,0.88,0.96,0.02,383.25
23546160180106,1,N35,210,10,520.6,530.8,524.6,521.6,529.8,524.6,351.6,59,65.6,384.4,38.1,0.92,0.88,0.96,0.02,383.25
23546160180106,1,N35,210,10,520.6,530.8,524.6,521.6,529.8,524.6,351.6,59,65.6,384.4,38.1,0.92,0.88,0.96,0.02,383.25
23546170180106,0,N35,210,10,520.8,530.2,524,521.2,529,524.2,352.8,58.3,65.6,386,3.2,0.94,0.9,0.92,0.02,383.25
23546210180106,0,N35,215,10,520.8,531,524.2,521.4,530,524.6,344.2,59,65.6,382.8,37.3,0.94,0.9,0.96,0.02,373.4416667
23546240180106,0,N35,197,0,513.8,530.6,524,515,530,524.4,318.2,61,3.1,377.2,38.1,0.96,0.9,0.92,0.02,373.4416667
23546330180106,0,N35,192,0,520.8,530.2,524,521.6,529.4,524.6,356,59,64.5,384.4,38.1,0.92,0.88,0.92,0.02,391.02
23546370180106,0,N35,192,0,521,530,524,521.6,529.2,524,355.4,59,64.8,385.6,37.3,0.92,0.88,0.96,0.02,383.25
23546390180106,0,N35,323,0,521.4,531.8,524,522,530,524.6,345.6,59,65.6,379.6,37.3,0.94,0.88,0.96,0.02,359.2
23546400180106,0,N35,261,0,520.6,531,524.2,521.8,529.8,524.6,345.6,59.7,65.6,381.6,36.8,0.94,0.9,0.92,0.02,373.4416667
23546550180106,0,N35,200,0,520.8,530,524.2,522,528.8,524.2,357,59,65.6,384.4,38.1,0.92,0.88,0.94,0.02,391.02
23546600180106,0,N35,196,0,547,547,524,544.6,544.6,524.6,333.8,59,3.1,381.2,38.2,0.92,0.86,0.92,0.02,373.4416667
23546690180106,0,N35,443,0,521.2,532.8,524.6,521.6,530.8,524.6,337.2,59,4.4,380,38.1,0.94,0.88,0.92,0.02,359.2
23546710190106,0,N35,181,0,521,530.2,524,522,529.2,524.2,352.2,59,64.7,386,37.3,0.9,0.84,0.92,0.02,383.25
23546770190106,0,N35,244,0,646.6,658.8,517.8,647,656.4,517,323.8,58.3,64.8,378.8,37.3,0.94,0.9,0.94,0.02,317.2
23546820190106,0,N35,186,0,521.2,530,524,522,529,524.6,357,59,64.8,383.8,36.8,0.92,0.9,0.96,0.02,391.02
23546880190106,0,N35,166,0,521,529.8,524.2,521.8,528.8,524.6,359.8,59,65.6,386.6,38.1,0.94,0.88,0.96,0.02,391.02
23546980190106,0,N35,173,0,646.6,655.8,649.2,646.6,654.8,649.6,365.2,59,65.1,389.2,38.1,0.9,0.88,0.92,0.02,317.2
23547040190106,0,N35,178,0,520.6,529.8,524,522,528.8,524.2,362,59,65,387.8,38.1,0.94,0.9,0.96,0.02,391.02
23547170190106,0,N35,185,10,520.6,530,524.2,521.6,529,524.6,356.6,59,65.6,388.2,3.2,0.9,0.86,0.92,0.02,391.02
23547250190106,0,N35,182,10,521,530,524,521.6,529,524.2,358.8,59.1,65.6,386.6,38.1,0.92,0.86,0.96,0.02,391.02
23547280190106,0,N35,185,10,521,529.8,524,521.2,529,524.2,359.8,59.1,65.5,387.2,36.9,0.92,0.88,0.96,0.02,391.02
23547390190106,0,N35,185,10,520.6,529.8,523.8,521.2,529,524.4,359.2,59.7,65.7,388.8,37.3,0.94,0.9,0.96,0.02,391.02
23547430190106,0,N35,201,10,520.6,530.4,524.2,521.4,529,524,359.2,59.1,65.7,386.6,38.2,0.92,0.88,0.96,0.02,391.02
23547620190106,0,N35,228,0,520.6,530.4,524,521.8,529,524,353.8,59.1,65.9,386,38.2,0.92,0.88,0.92,0.02,383.25
23547630190106,0,N35,1207,0,651,661.2,648,651.4,660.8,649.8,298.6,60.3,3.1,373.4,38.2,1.14,0.9,0.96,0.02,317.2
23547690190106,0,N35,173,0,521,529.4,524.6,522,528.8,524.6,359.2,59,65.6,387.8,37.3,0.94,0.9,0.96,0.02,391.02
23547770190106,0,N35,185,0,521,529.8,524.4,522,528.6,524,360.2,59,65.6,386.6,38.2,0.94,0.9,0.96,0.02,391.02
23547880190106,0,N35,168,0,521,529.6,524.2,522,528.8,524.4,361.4,59,65.6,387.8,36.9,0.92,0.86,0.92,0.02,391.02
23547890190106,0,N35,166,0,521.2,529.2,524.2,522.2,528.4,524.6,363.2,58.3,65.6,387.8,38.2,0.9,0.84,0.94,0.02,391.02
23547940200106,0,N35,200,0,521,530,524,521.8,529,524.6,356,59.7,65.3,386,37.3,0.94,0.88,0.96,0.02,391.02
23547960200106,0,N35,189,0,521,530,524,521.8,529,524.2,358.2,59,65.6,387.2,36.9,0.94,0.9,0.96,0.02,391.02
23547970200106,0,N35,1423,0,650.8,663,648,651.4,663,649,291.8,59.7,3.1,371.2,38.2,1.14,0.9,0.94,0.02,317.2
23548010200106,0,N35,167,0,521,529.8,524.2,521.8,529,524.6,355.4,59.7,65.6,384.8,36.9,0.94,0.9,0.96,0.02,383.25
23548030200106,0,N35,195,0,520.8,530.2,524,521.4,529.2,524.2,354.4,59.7,65.6,385.6,38.2,0.94,0.9,0.96,0.02,383.25
23548040200106,0,N35,176,0,520.6,530.2,523.8,521.6,528.8,524.4,357,59.7,65.4,385.6,38.2,0.94,0.9,0.96,0.02,391.02
23548100200106,0,N35,177,0,520.8,529.8,524,521.8,528.8,524.8,360.8,59,65.6,488.8,37.3,0.92,0.88,0.96,0.02,391.02
23548130200106,0,N35,177,0,521,530,524.2,521.8,528.6,524.2,361.4,59,64.7,931.2,37.3,0.92,0.88,0.96,0.02,391.02
23548170200106,0,N35,176,0,521,529.8,524.2,521.2,529.6,524.2,350.6,59,65.6,383.8,37.3,0.92,0.86,0.92,0.02,383.25
23548320200106,0,N35,190,10,644.6,644.6,524,646.4,646.4,524.2,335.4,58.3,64.8,381.2,38.2,0.92,0.84,0.92,0.02,373.4416667
23548340200106,0,N35,227,10,521,530.2,524,522,529,524.2,348.8,58.3,65.4,381.8275862,38.1,0.9,0.86,0.96,0.02,383.25
23548360200106,0,N35,227,10,521.2,530.4,523.8,522.2,529.2,524.2,350.6,59.7,65.6,383.8,38.1,0.94,0.88,0.92,0.02,383.25
23548410200106,0,N35,255,10,522,530.4,524,522.4,529.2,524.2,348.2,60.4,66,382.2,38.1,0.92,0.88,0.98,0.02,383.25
23548580200106,0,N35,277,10,520.6,531.6,524.2,521.6,530.4,524.2,339.2,59,65.6,381.2,37.3,0.92,0.9,0.96,0.02,373.4416667
23548800200106,0,N35,216,0,520.8,530.6,524,521.4,529.2,524,349.4,59,65,382.8,37.3,0.94,0.9,0.98,0.02,383.25
23548820200106,0,N35,181,0,644.8,644.8,524,648.6,648.6,524.6,332.2,59,65.6,382.8,37.3,0.94,0.9,0.98,0.02,373.4416667
23548910200106,0,N35,167,0,521,529.2,524,521.6,528.2,524.6,363.2,58.4,65.6,389.2,38.2,0.92,0.88,0.98,0.02,391.02
23548970200106,0,N35,172,0,521,529.8,523.8,521.6,528.6,524.2,364.8,59,65.6,391.6,38.2,0.92,0.88,0.96,0.02,391.02
